X Y Z
306 244 936
307 244 936
308 244 937
309 244 937
310 244 937
311 244 937
303 245 936
304 245 936
305 245 936
306 245 936
307 245 937
308 245 937
309 245 937
310 245 938
311 245 937
312 245 937
313 245 937
302 246 935
303 246 935
304 246 936
305 246 936
306 246 937
307 246 937
308 246 938
309 246 938
310 246 937
311 246 938
312 246 938
313 246 937
314 246 937
302 247 934
303 247 935
304 247 935
305 247 936
306 247 937
307 247 937
308 247 937
309 247 937
310 247 937
311 247 938
312 247 938
313 247 937
314 247 937
302 248 934
303 248 934
304 248 935
305 248 936
306 248 937
307 248 937
308 248 937
309 248 937
310 248 937
311 248 938
312 248 938
313 248 937
314 248 937
315 248 937
301 249 933
302 249 934
303 249 934
304 249 935
305 249 936
306 249 937
307 249 937
308 249 937
309 249 938
310 249 937
311 249 938
312 249 938
313 249 937
314 249 937
315 249 937
301 250 933
302 250 934
303 250 934
304 250 935
305 250 936
306 250 937
307 250 937
308 250 937
309 250 938
310 250 937
311 250 938
312 250 938
313 250 937
314 250 937
315 250 937
301 251 934
302 251 934
303 251 935
304 251 936
305 251 936
306 251 937
307 251 938
308 251 938
309 251 938
310 251 937
311 251 938
312 251 938
313 251 937
314 251 937
315 251 937
301 252 934
302 252 934
303 252 935
304 252 936
305 252 937
306 252 937
307 252 938
308 252 938
309 252 938
310 252 938
311 252 937
312 252 938
313 252 937
314 252 937
315 252 937
301 253 935
302 253 935
303 253 936
304 253 937
305 253 937
306 253 938
307 253 938
308 253 938
309 253 938
310 253 938
311 253 938
312 253 938
313 253 938
314 253 937
315 253 937
301 254 936
302 254 936
303 254 937
304 254 937
305 254 938
306 254 938
307 254 938
308 254 938
309 254 938
310 254 938
311 254 938
312 254 937
313 254 937
314 254 937
315 254 937
301 255 937
302 255 937
303 255 938
304 255 938
305 255 938
306 255 938
307 255 938
308 255 938
309 255 938
310 255 938
311 255 938
312 255 938
313 255 938
314 255 938
315 255 938
301 256 938
302 256 938
303 256 938
304 256 938
305 256 938
306 256 938
307 256 938
308 256 938
309 256 938
310 256 938
311 256 938
312 256 938
313 256 938
314 256 938
315 256 938
301 257 938
302 257 938
303 257 938
304 257 939
305 257 939
306 257 939
307 257 939
308 257 938
309 257 938
310 257 938
311 257 938
312 257 938
313 257 938
314 257 938
315 257 938
301 258 938
302 258 939
303 258 939
304 258 939
305 258 939
306 258 939
307 258 939
308 258 938
309 258 938
310 258 939
311 258 939
312 258 939
313 258 939
314 258 939
315 258 939
301 259 939
302 259 939
303 259 939
304 259 939
305 259 939
306 259 939
307 259 939
308 259 939
309 259 939
310 259 940
311 259 939
312 259 940
313 259 940
314 259 940
315 259 941
301 260 939
302 260 939
303 260 939
304 260 939
305 260 939
306 260 939
307 260 939
308 260 939
309 260 939
310 260 940
311 260 940
312 260 941
313 260 941
314 260 941
315 260 942
300 261 938
301 261 938
302 261 939
303 261 939
304 261 939
305 261 939
306 261 939
307 261 940
308 261 939
309 261 940
310 261 941
311 261 940
312 261 941
313 261 942
314 261 942
315 261 942
300 262 938
301 262 938
302 262 939
303 262 939
304 262 939
305 262 939
306 262 939
307 262 940
308 262 940
309 262 940
310 262 941
311 262 941
312 262 942
313 262 942
314 262 942
315 262 943
300 263 938
301 263 938
302 263 939
303 263 939
304 263 939
305 263 939
306 263 939
307 263 940
308 263 940
309 263 941
310 263 941
311 263 942
312 263 942
313 263 943
314 263 943
300 264 938
301 264 938
302 264 939
303 264 939
304 264 939
305 264 939
306 264 940
307 264 940
308 264 941
309 264 941
310 264 942
311 264 942
312 264 942
313 264 943
314 264 944
300 265 938
301 265 939
302 265 939
303 265 939
304 265 940
305 265 940
306 265 940
307 265 940
308 265 941
309 265 942
310 265 942
311 265 942
312 265 943
313 265 943
300 266 939
301 266 939
302 266 940
303 266 940
304 266 940
305 266 940
306 266 940
307 266 941
308 266 941
309 266 942
310 266 942
311 266 943
312 266 943
301 267 940
302 267 940
303 267 940
304 267 940
305 267 941
306 267 941
307 267 941
308 267 942
309 267 942
310 267 942
311 267 943
312 267 943
302 268 941
303 268 941
304 268 941
305 268 941
306 268 941
307 268 942
308 268 942
309 268 942
310 268 942
311 268 942
303 269 941
304 269 942
305 269 942
306 269 942
307 269 942
308 269 942
309 269 942
310 269 942
311 269 942
304 270 942
305 270 942
306 270 942
307 270 942
308 270 942
309 270 942
310 270 942
311 270 942
305 271 942
306 271 942
307 271 942
308 271 943
309 271 942
310 271 942
306 272 943
307 272 942
