X Y Z
332 128 923
333 128 922
334 128 922
335 128 922
336 128 922
337 128 921
338 128 921
339 128 920
340 128 920
341 128 920
342 128 920
343 128 920
344 128 919
345 128 919
346 128 918
332 129 923
333 129 923
334 129 923
335 129 922
336 129 922
337 129 922
338 129 922
339 129 921
340 129 921
341 129 920
342 129 920
343 129 920
344 129 920
345 129 919
332 130 923
333 130 923
334 130 923
335 130 923
336 130 923
337 130 923
338 130 922
339 130 922
340 130 921
341 130 921
342 130 921
343 130 921
344 130 920
333 131 923
334 131 923
335 131 923
336 131 923
337 131 923
338 131 923
339 131 922
340 131 922
341 131 921
342 131 921
343 131 921
334 132 923
335 132 923
336 132 923
337 132 923
338 132 923
339 132 922
340 132 922
341 132 922
342 132 922
337 133 923
338 133 923
339 133 922
340 133 923
341 133 922
