X Y Z
291 200 929
292 200 930
293 200 932
294 200 933
295 200 934
296 200 934
289 201 926
290 201 927
291 201 929
292 201 930
293 201 932
294 201 934
295 201 934
296 201 934
297 201 935
298 201 934
288 202 925
289 202 926
290 202 927
291 202 929
292 202 930
293 202 932
294 202 934
295 202 934
296 202 935
297 202 935
298 202 935
288 203 925
289 203 926
290 203 927
291 203 929
292 203 930
293 203 932
294 203 934
295 203 934
296 203 935
297 203 935
298 203 936
299 203 936
288 204 924
289 204 926
290 204 927
291 204 929
292 204 930
293 204 932
294 204 934
295 204 935
296 204 936
297 204 937
298 204 937
299 204 937
288 205 925
289 205 926
290 205 927
291 205 929
292 205 931
293 205 933
294 205 935
295 205 936
296 205 937
297 205 937
298 205 938
299 205 938
288 206 926
289 206 927
290 206 928
291 206 930
292 206 932
293 206 934
294 206 936
295 206 937
296 206 938
297 206 938
298 206 939
299 206 939
288 207 927
289 207 928
290 207 930
291 207 932
292 207 933
293 207 935
294 207 937
295 207 938
296 207 939
297 207 939
298 207 940
299 207 940
288 208 928
289 208 930
290 208 931
291 208 933
292 208 934
293 208 936
294 208 938
295 208 939
296 208 940
297 208 941
298 208 941
299 208 941
288 209 929
289 209 930
290 209 932
291 209 933
292 209 935
293 209 937
294 209 938
295 209 939
296 209 940
297 209 941
298 209 941
299 209 942
288 210 930
289 210 931
290 210 932
291 210 934
292 210 935
293 210 937
294 210 938
295 210 939
296 210 940
297 210 941
298 210 941
299 210 941
288 211 931
289 211 932
290 211 933
291 211 934
292 211 936
293 211 938
294 211 938
295 211 939
296 211 940
297 211 940
298 211 941
299 211 940
288 212 932
289 212 933
290 212 934
291 212 935
292 212 936
293 212 938
294 212 938
295 212 939
296 212 939
297 212 940
298 212 939
299 212 939
288 213 933
289 213 934
290 213 935
291 213 936
292 213 937
293 213 937
294 213 938
295 213 939
296 213 939
297 213 939
298 213 939
299 213 938
288 214 934
289 214 935
290 214 935
291 214 936
292 214 937
293 214 937
294 214 938
295 214 938
296 214 938
297 214 938
298 214 938
299 214 938
288 215 934
289 215 935
290 215 935
291 215 936
292 215 936
293 215 937
294 215 937
295 215 938
296 215 938
297 215 938
298 215 938
299 215 937
288 216 934
289 216 935
290 216 935
291 216 936
292 216 936
293 216 937
294 216 937
295 216 937
296 216 938
297 216 937
298 216 937
299 216 936
288 217 934
289 217 934
290 217 935
291 217 936
292 217 936
293 217 936
294 217 936
295 217 937
296 217 937
297 217 937
298 217 936
299 217 936
288 218 934
289 218 934
290 218 935
291 218 935
292 218 935
293 218 936
294 218 936
295 218 936
296 218 936
297 218 936
298 218 936
299 218 935
288 219 933
289 219 934
290 219 934
291 219 934
292 219 935
293 219 935
294 219 935
295 219 935
296 219 935
297 219 935
298 219 935
299 219 935
288 220 933
289 220 933
290 220 934
291 220 934
292 220 934
293 220 934
294 220 934
295 220 935
296 220 935
297 220 935
298 220 934
299 220 934
288 221 933
289 221 933
290 221 934
291 221 934
292 221 934
293 221 934
294 221 934
295 221 934
296 221 934
297 221 934
298 221 934
299 221 934
288 222 933
289 222 933
290 222 934
291 222 934
292 222 934
293 222 934
294 222 934
295 222 934
296 222 934
297 222 934
298 222 934
299 222 934
289 223 933
290 223 934
291 223 933
292 223 934
293 223 934
294 223 934
295 223 934
296 223 934
297 223 934
298 223 934
289 224 933
290 224 934
291 224 934
292 224 934
293 224 934
294 224 933
295 224 933
296 224 933
297 224 933
290 225 934
291 225 934
292 225 934
293 225 934
294 225 933
295 225 933
296 225 933
291 226 934
292 226 934
293 226 934
294 226 934
295 226 933
293 227 934
